CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8,Ave Joelle week 0,Ave Joelle week 1,Ave Joelle week 2,Ave Joelle week 4,Ave Joelle week 6,Ave Joelle week 8
Csa02g019830,5.905116097,5.217771972,60.2071247,37.21843997,37.70454179,5.515480766,83.25121371,66.44518088,139.5269843,177.3491148,144.4463313,142.6255048
Csa02g019840,2.88116518,1.921902306,1.362813772,3.200006947,0.856594158,3.003233427,0.001,1.568414964,0.001,0.037307231,0.001,0.001
Csa02g019930,1.906135498,1.707449193,1.452099879,1.560100135,1.821808809,2.833157739,1.082961812,1.236199206,0.408587814,0.758698843,0.724487766,0.540819091
Csa02g020140,1.956744992,3.1654978,2.880064283,2.493138893,3.483228896,3.068793717,1.482533735,1.198726207,1.970276496,2.833431881,2.874508241,2.410707566
Csa02g020310,2.679031845,2.854921446,1.885838827,2.330013295,2.314303843,3.491250555,2.0828944,1.564674511,1.690555774,1.295964464,1.472733923,1.275834656
Csa02g020320,5.275322803,3.39897901,3.569219776,2.663102242,3.062114856,3.579992206,4.863843275,2.981935682,1.663035539,2.681781287,2.53555322,4.097958287
Csa02g020330,45.06753954,20.27274692,14.27435334,12.99441964,11.8575434,21.34215897,36.96035725,17.89299668,16.65017083,6.609585211,6.227600058,8.889916955
Csa02g020340,0.700282006,0.419971269,1.29197743,1.223510445,1.364982382,1.493767371,12.28137529,1.710870311,1.662618248,1.714670877,1.013109411,2.278294008
Csa02g020350,3.759252958,1.814419007,1.470441123,3.024420397,1.980559281,4.373417343,5.40967883,1.52345336,1.145469155,0.716622492,0.856725251,0.813746361
Csa02g020370,5.477086233,4.042125572,3.74828895,5.50993989,2.89102931,4.042169164,5.106005177,3.290858823,1.909282057,1.756971818,1.362684155,1.516038458
Csa02g020580,38.31154444,9.81660708,12.83474188,14.65400979,14.37087546,33.87551936,23.62677062,6.174162329,6.768559808,4.590124868,6.848465762,6.812388557
Csa02g020620,7.899340275,10.01348541,11.30094704,5.526743005,6.573736476,6.611497135,7.295098984,8.441832092,6.526640434,6.772669,5.90880532,7.516724632
Csa02g021630,3.450948633,1.632718591,3.788326687,1.4109145,2.862396699,2.925571689,1.851314541,1.567357742,0.74836046,0.676371607,0.013524992,2.145903697
Csa02g021720,1.249800908,0.989292196,1.261645799,1.02574957,2.700318085,0.428751775,2.672138148,3.276223921,3.729522035,5.902684355,5.412379696,4.627481533
Csa02g021730,5.302647672,3.15147034,3.90979722,4.518341534,5.435867314,4.749988067,3.665326334,5.332523813,4.803422238,5.874636482,5.85666533,5.957691903
Csa02g022850,4.16804616,8.886381878,8.442405688,10.67576284,13.05649808,10.75683464,2.173960691,7.067446171,7.744681767,9.486133161,9.807250991,10.33104311
Csa02g022870,83.38324834,86.57256889,90.87946569,71.14245746,66.15681709,70.16013076,170.1883601,156.7895511,126.2935543,104.5977277,102.8782709,112.9556394
Csa02g022880,4.64418631,3.66428089,4.446001185,3.751684417,3.786605339,4.584890865,2.963156212,2.57472554,2.562742864,2.217645662,2.406115035,2.831223446
Csa02g023040,25.94671031,35.60731886,19.71153415,21.64493531,21.55801664,28.07671974,25.32560438,21.97867502,18.14512561,13.97480963,13.26589693,13.71214212
Csa02g023110,21.29782149,4.772532111,1.658758309,2.3634446,1.994902606,4.959633337,11.06472624,1.393125522,1.571019552,1.456762844,2.301617603,1.852339388
Csa02g023230,1.92452762,3.021107039,2.573945088,2.72813349,2.163598804,5.578159232,1.062774796,1.470374508,2.907417075,3.358168245,4.35711674,2.889573253
Csa02g023250,5.342095479,5.308734869,2.612367329,5.678079841,6.660968791,6.639564858,4.822595011,3.156135204,3.875321277,4.767973646,4.800063568,4.907198763
Csa02g023280,4.455330231,2.420137343,4.220983515,2.697120379,3.703184955,3.842901637,1.344640996,1.824888705,1.012802788,1.059450512,0.001,1.817182671
Csa02g023290,20.39318194,1.150496861,0.463805379,0.864998244,0.401492809,1.069023805,29.86850742,0.091524384,0.182353883,0.667601821,0.911193896,1.339817365
Csa02g023300,4.194541302,3.160459914,2.900279535,3.186710361,3.175170537,4.766031032,4.452398108,3.173764041,2.999735291,2.717328233,2.521173577,2.185172568
Csa02g023420,1.364045462,0.750350259,0.071258236,0.615498207,0.573207768,0.272892549,3.706965839,3.336527439,1.785563957,0.851748085,0.66226253,1.55011577
Csa02g024450,8.173580039,7.365832321,4.826277613,6.673993143,8.950329051,8.870630432,4.743635482,6.275699889,3.988137963,3.34801729,3.061649507,3.174715397
Csa02g024520,1.052322861,1.332786891,2.737841897,1.740499506,1.649211676,2.269129577,0.736160843,1.406508776,1.537464415,1.749433058,1.786607386,1.641385388
Csa02g024620,1.721291262,1.702542285,2.881134778,2.116484939,2.342999155,3.84084205,1.370538447,1.54206278,1.774820037,1.821253452,2.038196044,1.836947659
Csa02g024650,6.645191596,5.060189197,4.250827303,4.140050573,4.877125715,6.070828696,6.064270495,2.721924377,4.053811337,4.137251755,5.36546273,3.877143275
Csa02g024850,7.061933943,9.111108571,6.031758161,7.345448243,7.332704774,8.576945394,6.0587856,3.112839616,6.764572759,6.813621043,7.433652349,4.577342939
Csa02g026130,23.55125585,10.24787545,6.655473402,5.440538856,9.635971799,14.76956643,20.12571089,4.551220307,3.695655624,3.249845531,2.027450394,3.072694077
Csa02g026160,25.13603853,10.78279494,19.19848185,14.12482684,14.14163665,32.05848755,19.38090562,5.185486583,4.437133882,4.204740501,5.699657517,5.300142214
Csa02g026170,2.040355457,1.73264115,0.651880904,1.512731195,1.369485209,2.944343624,0.001,0.001,0.018771609,0.001,0.001,0.001
Csa02g026410,6.152211994,5.890808926,7.220429323,6.859743854,5.009638728,6.336342026,4.737771631,4.820607616,4.091744934,6.695898262,3.969497813,5.93471436
Csa02g026440,655.7960225,469.1995033,378.5025211,776.0877917,785.2822093,549.6830362,763.8420736,499.8005139,672.5184251,657.6896362,737.0438557,610.3302695
Csa02g026500,1.38102598,2.98924693,3.787039309,3.13268482,3.039991131,2.84193198,0.589324588,2.046515438,1.391240537,1.484060398,1.653456603,1.551905951
Csa02g028060,17.24190802,8.253213528,7.144980267,7.434321462,8.420033666,8.007888103,8.997088631,4.116501822,3.065500617,3.881480032,3.478095789,5.945647348
Csa02g028340,13.70301816,10.73638666,8.192141079,10.99922988,9.498685698,12.01606871,15.03423689,4.935076405,9.491612874,8.258492451,8.096517761,9.841382339
Csa02g028480,4.290822631,3.755282936,2.902360959,3.206577463,2.531740704,4.542995375,4.359925405,3.181728892,2.958707619,2.819663712,2.324284606,2.636412068
Csa02g028500,2.219045665,2.79886342,1.540533186,3.063437955,2.471797447,3.086451752,3.087455845,2.718874661,3.215301188,2.389753125,2.178472751,3.210176128
Csa02g028540,4.819591885,5.730216674,3.541006922,3.272806221,4.336917384,4.507072029,4.146188553,7.053846004,6.571346912,5.637527574,6.715619699,6.37153502
Csa02g029570,9.79571414,9.782663464,4.35604396,6.171954503,7.000342655,6.176285867,3.722770653,6.714389926,4.378770606,3.2575242,2.422555124,2.81783594
Csa02g030650,0.001,0.001,1.851762418,1.047903253,1.631764268,0.001,3.19120493,1.734301139,2.262144953,3.128886009,3.517576369,3.042082888
Csa02g030680,2.229310463,1.93714237,2.316714628,2.205602383,1.787498179,4.314859104,0.801564684,0.77275114,0.820391295,1.405139568,0.649209491,1.274768773
Csa02g030810,3.343890317,3.908487626,6.017563278,12.78593245,5.989516974,11.58593347,1.592058308,6.753684882,8.143044895,15.56816187,7.140134319,9.864362495
Csa02g032160,18.21419618,19.22236529,16.41735189,36.88188137,52.93344158,43.23333486,42.18602078,26.09512785,35.75911866,59.9683366,51.0446577,56.35852495
Csa02g032390,5.17113258,7.860328998,5.031893037,6.421684527,6.80905321,5.073298966,2.509880941,3.758636042,4.805957699,4.768461044,4.281592744,3.788713114
Csa02g032400,1.703268024,2.876902939,4.064980799,3.201453558,2.847060827,3.305779392,2.242100206,2.639681203,2.68706769,1.086257565,1.29526579,1.052884741
Csa02g033690,1.981677882,4.558567507,2.710835924,1.305516196,1.640999443,2.321270961,11.81455441,13.68818278,10.36296096,10.79837168,4.882773424,15.65631231
Csa02g034730,8.077508915,6.794259886,3.745987207,5.012862017,5.386342097,4.674226147,7.632069282,3.759160688,3.153867748,1.726107462,2.912301635,3.108934788
Csa02g035000,2.753083825,4.300701945,4.481000542,3.908524663,4.013783305,4.240183264,3.330387936,5.227872721,5.948651748,6.629434958,6.102506405,6.730614312
Csa02g035010,0.598470469,0.591447373,2.184497836,0.957203159,0.414113331,0.481793153,2.57050645,2.698227146,2.291586897,2.458626266,2.358247716,2.361156255
Csa02g035100,1.23560455,1.873103908,3.524949355,3.572326393,3.096907823,3.821736461,1.007427201,2.102565726,1.991361835,2.026264497,2.595361552,2.751767458
Csa02g035120,15.24471287,17.57908409,13.73221752,15.6664523,19.45481659,24.43279828,10.48881328,7.958245133,6.988971144,7.276226234,6.791939957,5.970716608
Csa02g035130,2.079863603,1.594351325,2.514559068,2.897263323,1.887792261,3.032840229,1.847598952,1.291536452,1.292663519,3.288087998,1.223276294,2.513925299
Csa02g035170,2.367201116,2.435191781,2.452022588,1.125648206,2.100613969,1.509423323,1.764100796,1.163957306,1.137182364,1.057605986,1.292043039,1.403711383
Csa02g035400,0.111541847,1.407500386,2.585638516,1.24735998,2.578619038,1.119132966,0.112574116,0.999103227,1.477596497,1.268022431,1.349054694,1.276626733
Csa02g035510,0.2295263,0.195804341,3.200107205,0.527631015,1.194623759,0.167731458,1.120335809,3.963078831,3.771113004,2.939866838,3.028712557,1.710329919
Csa02g035520,7.497290225,6.120980532,6.612413802,3.183905616,4.036605932,5.603824503,3.207294477,1.661493426,1.140190945,0.461778114,0.480238112,1.006991696
Csa02g035540,5.715022559,5.599912762,3.319449892,3.92538651,4.006820456,4.794488609,4.071442846,2.414465665,2.999457129,3.240246943,3.911588443,2.262494564
Csa02g035600,2.668355171,41.55891631,26.06807708,12.81088672,20.79631977,10.56429854,1.03838598,25.89348297,16.36674242,15.08502918,14.28079271,9.521814668
Csa02g035680,3.377387342,2.319354594,5.109836607,1.720833815,4.098218398,3.694958595,2.372106275,3.086717766,2.695755257,1.963797771,6.142287984,3.537090144
Csa02g035700,2.605787625,4.305266468,4.745599708,4.695337591,5.262741699,5.780798252,0.787312552,1.792946768,2.250437255,2.964418093,3.355655842,3.291453003
Csa02g035760,2.745340321,1.502708958,2.808502266,1.782195105,1.960070331,1.357004019,2.911967926,1.937945563,1.887441706,1.871254758,2.498863633,2.574086811
Csa02g035870,8.408220208,7.74744441,7.41755665,13.84036176,9.129542791,16.04853267,2.867869505,6.845155316,8.97485182,10.14034623,8.523433566,8.280289685
Csa02g036010,2.706274133,2.197443278,2.309673084,2.464549372,1.750932121,1.926557417,2.780412157,2.088290416,3.258107432,3.300360824,4.081612667,4.760089024
Csa02g036040,2.825171857,18.53204726,24.51576569,16.50544267,64.90271071,30.60348781,1.386798582,15.16627735,20.53162242,12.97362864,13.70891694,14.826771
Csa02g037060,6.52155112,4.287816118,4.529883755,4.242302795,4.512449156,6.415892519,4.467978044,3.202161541,3.430356372,3.286750461,3.729924016,2.823070951
Csa02g037170,3.986173468,7.704784542,7.054428089,9.746490092,14.10252619,9.721005319,1.244562875,3.123210647,3.222474351,4.015423132,5.287212031,4.650064747
Csa02g037180,6.224215896,5.003982649,5.918946586,6.993214001,8.217052469,5.15532511,5.897595005,4.516512029,3.685577011,3.854487541,4.261156082,5.326370636
Csa02g037210,6.094007633,3.522285146,1.639088382,3.15941063,4.193814942,3.268754606,5.180686237,3.534734879,3.131106024,2.85399302,3.461540003,2.445769353
Csa02g037250,4.039488804,4.452196157,4.874949282,8.13916022,6.655568838,9.310231763,3.830344097,9.782882406,10.51731973,14.79854305,14.41934465,13.79068541
Csa02g037270,26.0293647,32.15807146,24.14828231,21.03225734,15.38256505,15.06214661,17.54531824,19.01508772,18.41520468,9.997594731,0.909014166,16.18541526
Csa02g037490,1.133352892,2.073619998,3.14431817,1.528231285,1.829413613,2.492010819,0.945718561,1.395470461,1.815351418,1.762820723,1.742809775,2.369865779
Csa02g037540,1.984765626,2.622557835,3.983384459,2.305019382,2.819142326,3.488013859,1.457168546,2.330700285,2.231116739,3.763312112,2.972890618,4.34123515
Csa02g037550,7.348041041,20.89614956,18.95194408,21.00819328,21.42287606,15.28175723,3.473861792,25.35645424,20.29838866,25.80721319,20.37438582,21.07351953
Csa02g037580,6.868428676,4.34029109,2.989776414,3.825672044,3.518846397,4.574001537,4.153407521,3.615538678,3.078755991,2.734661677,2.429957977,2.675633408
Csa02g037600,8.078133221,2.443227127,3.395536116,8.972277733,4.230527671,8.994878222,3.309230643,2.17007041,2.639731625,7.227959513,4.611254952,7.096198164
Csa02g037650,6.577381055,3.578244358,2.748114701,3.69522219,2.046787104,4.156732063,3.943993375,2.960357984,2.668860505,3.165148806,1.9798385,2.205034266
Csa02g039120,7.042691027,3.194376787,6.349370828,4.947185696,5.529007136,4.209505534,5.233454376,1.571560613,2.433323396,1.985197759,3.21749242,2.495471022
Csa02g039260,2.449229006,1.227218876,1.121837596,1.210442192,1.60581626,1.797035889,1.384374485,0.816719968,0.7986784,0.960229144,1.033317402,1.287086622
Csa02g039320,27.9074334,21.67541557,21.22326657,16.97007013,17.34770154,21.48766293,27.19728212,12.81131404,11.80418862,10.74654432,11.66986835,19.56944738
Csa02g039370,2.931154245,2.683449539,3.698018098,3.104172918,3.012919407,3.469814414,2.419666125,2.216966603,2.196134762,3.016557379,2.720427755,3.278765491
Csa02g039390,0.326403575,0.759041995,0.595723133,0.752125985,1.029654597,1.470523584,0.251664936,4.33209897,3.58040443,6.42416365,5.783554631,5.649138067
Csa02g040510,1.700221992,0.775868768,1.76170676,0.769408572,2.631997686,1.483166085,2.18898207,3.416867477,2.050255919,2.781650362,0.182587505,2.746377494
Csa02g040610,3.439537915,2.235496572,1.46690158,1.658870154,2.15307937,2.306194292,2.273068161,1.058278554,1.291734071,0.893368584,1.37819606,1.306108615
Csa02g040630,2.165373126,2.163962011,2.138691308,0.66668578,1.798812851,1.273337605,2.032830132,4.745558891,2.990249998,2.262198045,4.390038396,2.461424691
Csa02g041670,17.5553807,11.77933363,4.809239806,8.209579568,6.235599383,5.081690012,16.50228353,3.415149365,3.220939013,1.103168045,0.852865708,1.696646444
Csa02g042780,13.77535583,6.313255877,4.6829076,9.612598709,10.92911671,10.51218248,7.374234644,4.11088073,5.06941723,5.255669159,5.812032042,6.278311748
Csa02g042810,0.440019011,2.102777821,3.976868591,2.092114639,2.746958688,1.903887286,1.855064916,1.384869709,4.904772965,7.340172739,9.680897483,4.980196605
Csa02g042870,3.205246384,4.30779059,4.777574431,5.24742829,5.168710843,4.758176185,2.612903579,4.383322881,2.382246303,3.619174558,0.8522858,3.556225667
Csa02g042880,17.90319729,18.99901084,13.2684692,25.45223529,20.45115641,14.38576984,17.5709447,17.43323153,10.75530204,14.1906545,15.00140046,10.40452293
Csa02g043040,5.715902594,6.540776279,8.512154958,8.718015969,7.096973429,10.37699161,10.07869076,2.988735318,7.743307399,7.605019582,5.230127237,4.093994555
Csa02g043170,2.678900107,0.444609323,1.274886986,1.518576541,0.938739843,0.718265622,1.56050713,0.473315037,0.71181058,1.018957201,0.936281784,0.825339354
Csa02g043280,2.457600476,2.624407972,1.616245466,1.05515646,1.817960304,1.669743453,0.99103768,2.339835278,1.392530214,1.029881345,1.159374347,1.182614859
Csa02g043410,3.331148169,3.085644244,2.321615516,3.061796532,2.508837678,3.173714496,2.804557838,2.466132569,2.083776855,1.904890252,1.25194691,1.467284898
Csa02g044570,14.77576877,14.91403498,15.56945815,20.00112263,21.82044997,12.59850706,11.17728993,12.76572019,10.87541551,11.54215473,16.34223251,12.76465024
Csa02g044680,2.37741848,1.104322171,1.294236816,1.322505287,1.753299479,2.846994947,1.248534941,0.797950647,0.758313722,0.841541834,1.082340634,1.112254084
Csa02g044840,5.518200403,4.55375987,0.889437282,2.968338272,2.734722372,3.467600089,6.775168289,3.415786259,7.710391947,3.777912953,3.284287817,2.605367395
Csa02g044850,2.089278209,7.689735916,8.357289065,6.876249649,12.14189899,6.596751255,0.988105881,4.294195528,5.577687727,5.393312198,4.439644225,4.068099093
Csa02g045050,15.34499778,19.00749104,23.00830398,19.0505259,18.65113615,24.33058843,10.47084424,12.21784642,12.02450257,11.6991521,11.79523262,13.43327431
Csa02g045060,2.474228098,2.105689252,1.73849894,1.391549512,0.780802557,1.552702067,2.459070971,2.690360157,2.03161475,3.130765094,1.463683176,2.413519635
Csa02g045080,0.531420764,0.223822204,1.347354185,0.856086915,0.159957246,0.357218232,2.821411067,3.790657161,2.000381931,2.063271251,1.593809375,4.226092934
Csa02g045200,3.913803457,3.813173372,6.444231295,2.957343197,4.334323782,4.987130938,2.386713629,3.185072877,3.037021984,3.516491575,3.709070855,6.230226014
Csa02g045210,2.567341623,3.399317988,3.114862326,4.559421823,5.937208057,3.398749206,1.044608062,0.786059868,1.08854393,2.508634561,1.273364027,0.930848391
Csa02g045320,2.618862511,2.312916131,2.766070414,1.517054882,2.040237205,2.486693835,2.265339531,1.248079038,1.138830901,1.065950069,1.34128662,1.736270638
Csa02g045350,20.98844844,421.5578706,388.6232231,773.2117534,506.0291518,674.3991674,28.29587982,838.5438175,859.2021294,1151.073653,964.0007464,959.4512993
Csa02g045440,0.510235169,3.528019401,2.53347403,4.324310421,1.7118559,3.778809508,0.408920187,9.095267623,8.957488862,10.90928761,7.418789637,5.368542849
Csa02g046500,2.821142773,5.983844815,5.944623401,6.230224594,5.535894809,3.200580055,3.023716416,5.362511139,4.425094257,5.592359959,5.318108075,5.590890039
Csa02g047650,4.96169731,3.003557656,1.727979013,2.978865066,2.046201015,3.221243745,3.165178526,1.557729039,1.272835908,1.58427523,1.313070787,1.462365458
Csa02g047750,1.857436345,6.638906699,4.78208162,9.628298,10.45498623,8.297959075,0.966115108,5.186812966,5.216127619,7.146542962,5.321831221,6.756995913
Csa02g048880,1.793294966,2.217577618,2.644399727,2.247747099,2.398081582,1.963690177,1.638870448,3.720733275,3.190464764,4.967349295,3.036084144,3.25989548
Csa02g048960,14.7989967,2.262412203,2.988233239,4.346358139,2.698353915,11.01155743,10.09210809,1.487403276,1.212884702,1.203426977,0.815043615,1.416665206
Csa02g048980,27.16825882,14.29452609,24.84936374,20.25200638,20.5302897,17.62225428,27.78411611,7.360504758,11.77641537,14.16890518,16.9242329,15.39034716
Csa02g049010,1.500265704,4.651250585,4.913585173,3.806878391,3.185602021,4.090100996,2.18267361,3.292301074,2.459301926,3.146235368,2.450826574,2.68150237
Csa02g049140,17.37567126,6.770818022,8.870302482,6.668510807,7.672233339,9.022768841,4.46359605,3.609340152,3.237297808,2.967305602,2.947813395,4.247580197
Csa02g049240,16.80231056,14.83984381,17.64266741,8.850065469,8.80235576,9.512512618,20.70990429,12.29867094,10.07304228,6.56718478,5.98814693,7.129045189
Csa02g049290,4.214173637,3.363868109,5.219191328,4.252515822,3.802884033,5.998853059,2.444776601,3.267765378,3.351695843,3.668350878,2.791184736,3.309885529
Csa02g049300,2.77017538,1.386041701,2.030116927,1.72588122,1.879786578,2.176506986,1.219009982,0.918549768,1.121483904,1.239733816,1.610285878,1.769736423
Csa02g049330,2.287937678,2.108180622,1.370435235,0.6782136,1.033083108,1.474691109,1.62522712,2.475183289,1.949175697,0.619618904,0.972236677,0.406742086
Csa02g049340,6.673066452,8.997479248,9.449586224,11.49416754,11.67030356,12.01949964,5.00964931,4.962270262,5.050527917,7.844884216,5.339016745,7.594162402
Csa02g049470,11.93647673,2.837003417,4.464618525,3.556927631,3.907762784,5.742095347,7.048800185,1.986651119,2.049474402,2.661776587,2.101182001,3.7370718
Csa02g049680,2.513130671,0.995437027,2.490348472,1.602502396,1.945573612,1.803338079,2.309150139,2.21661166,2.189565615,2.180465906,3.064524772,3.977205137
Csa02g049690,15.96053272,9.717159784,9.049266372,8.583890635,8.763869557,11.06849107,9.702779317,5.349478192,6.710845927,3.540088315,4.319958426,4.288483539
Csa02g049730,6.979153831,5.09734954,5.223372091,8.694763162,7.146871201,13.29444504,3.576016438,3.246515386,3.965938098,6.137867074,5.349934875,6.82838444
Csa02g051050,0.43438824,0.833964805,0.824502043,1.174446169,1.477707022,1.168287086,0.141211861,0.71928472,1.041868713,2.937909426,3.210100095,3.286606807
Csa02g051080,5.035438109,1.777665172,1.271848842,2.960329974,1.811590214,2.586891469,3.838151601,0.906986297,1.126852206,1.712019887,1.491752446,1.860605669
Csa02g051250,5.978235913,1.8598387,1.923323073,3.551590383,1.947778233,3.696294573,6.741521465,2.536535649,2.166417269,2.823181007,3.121113484,1.859376031
Csa02g051290,0.319543545,1.022849303,0.715247524,0.598241205,0.372153795,0.629793151,1.266763559,4.290269018,1.842211659,2.109073992,1.436491979,1.04486953
Csa02g051300,20.70683324,8.883913506,9.582147379,6.874030876,9.012914542,10.80061593,18.4450173,7.908762496,8.24654354,5.483315286,4.046280656,7.266263133
Csa02g051400,2.699883105,3.138728056,3.194251383,2.016036804,1.620768028,1.561343083,2.551686678,0.022441431,4.010035184,2.198138776,2.855925267,1.49543412
Csa02g051610,2.803220414,2.956873828,3.76812975,7.245498008,5.059253167,6.557866574,0.650505026,3.130597359,3.499781442,5.312780518,3.831081847,3.787431115
Csa02g051630,0.909392932,4.369304671,2.897560434,2.558252625,4.240221815,2.612585171,1.01071637,7.752079197,6.02409576,10.31955443,8.097431648,7.199394191
Csa02g051810,0.488078621,2.782965556,3.436008584,2.775652933,2.673263714,2.047915296,0.332100834,2.015778688,1.205847421,1.183582665,1.008314466,1.491739885
Csa02g051850,15.02149011,13.28867465,9.722239236,10.27204251,9.795381995,13.75241356,13.27508044,8.772581605,7.844018302,8.138863684,7.090553288,7.977724971
Csa02g051900,4.721785329,3.046297823,5.123876485,4.398931278,6.38763082,6.942128024,2.274342226,2.567069962,2.995728509,5.07532382,4.603409528,6.521814682
Csa02g052020,5.618280151,4.677964532,4.094296253,4.886102981,4.953670488,5.762911451,5.25064413,2.76416554,2.709549944,2.523476513,3.099669793,4.139866414
Csa02g052110,0.912360688,2.189652607,2.026558306,2.419068842,1.950939577,1.901950087,0.734394023,3.454496683,3.216778745,3.876768077,4.160583779,3.508234329
Csa02g052120,2.405322591,2.765544123,3.862667437,2.602165217,3.220257339,3.425602655,1.375318887,2.623327669,2.395586644,3.354719884,2.573889895,3.60666309
Csa02g053300,7.2933385,9.685280561,11.18673917,12.18472001,10.89270163,14.54562287,5.259428425,6.796610053,7.9731344,8.249476589,8.808243353,8.355991795
Csa02g053340,54.58310729,45.53334695,18.30110021,24.60890566,24.36888627,31.3754763,63.81518662,37.39225534,32.01825176,22.60007802,24.66775089,26.81551305
Csa02g053460,5.609042924,5.754664709,6.836578235,3.786753574,3.739828911,5.199981969,5.220749963,3.829351041,2.877972113,3.260388429,3.617925261,4.507270398
Csa02g053500,12.76896744,10.87787363,6.653897761,10.79613847,10.32224818,11.67579396,10.61183661,9.557419395,11.19354589,10.83881347,10.57591902,10.41059528
Csa02g054580,2.01071514,1.607158461,6.090434497,0.973895476,1.478928869,2.568313528,2.896542263,3.796292313,3.309689387,5.629495082,2.55833021,3.423789169
Csa02g054730,4.814936796,5.763914015,8.340279653,4.355091745,5.863187154,6.164355023,2.862794374,4.865441104,5.405769093,5.429129868,5.276135163,6.327575526
Csa02g054780,7.58562994,6.038463816,7.107926475,8.495119397,8.972288734,11.21565452,5.069192672,3.358586419,3.927886339,3.952167876,5.446500301,5.840765316
Csa02g054800,3.075500649,4.417397667,2.763667823,3.4195188,3.067235744,3.326170531,3.198638271,1.914085417,2.317814452,1.05279779,1.951237394,1.225566402
Csa02g054820,4.894527317,4.066869826,4.134713371,4.38264711,4.038445773,5.121764136,2.834039748,2.275805483,2.536281306,1.928819358,2.971564553,2.470126232
Csa02g054830,36.89987174,38.83346555,56.67968151,19.13406225,26.02643792,29.39626768,31.24114049,41.14630484,21.5551974,15.18049458,22.08668449,30.98196543
Csa02g055080,18.44029009,24.04589245,13.00800667,20.09017466,15.63617963,17.28928737,16.17334977,12.35566601,15.4113889,13.42465189,13.54248304,10.86308271
Csa02g055100,4.041140836,4.173534532,7.307755208,9.414808405,8.687170611,11.13784449,5.316740638,2.711143019,5.567066994,2.331287408,7.912700097,5.580293696
Csa02g055220,5.189643547,0.697222233,0.945589928,1.423291877,1.055677155,2.674402079,4.016644942,0.443851504,0.218565729,0.603616026,0.53368712,0.648757941
Csa02g055460,14.05599949,11.77191005,15.29658896,20.13894283,20.85568439,21.9459971,11.54119284,9.99061279,6.899946201,13.9697045,18.24986079,11.71999789
Csa02g055640,17.93168911,18.70457997,16.3262969,24.98468074,16.56620212,27.78283212,20.42052147,29.8470029,32.38311514,36.87494053,27.09799897,26.91073821
Csa02g055730,8.59430517,5.464793447,3.197318003,4.287418059,3.139752396,3.19705692,3.79437205,1.897951353,1.58718283,2.225556936,2.230848004,2.695210757
Csa02g055780,17.23228091,26.81567365,23.37818058,28.39819587,31.1766916,30.02001222,17.75512407,34.43767836,39.92747077,46.339672,42.76954351,42.73746811
Csa02g055830,1.098073756,2.383439944,2.382148853,0.577293574,1.567054646,0.19220577,2.591147582,8.954462259,3.279026388,3.653708989,2.343917937,1.14610645
Csa02g055870,15.89303446,7.436777887,4.508048072,6.297873338,6.900591267,8.99819763,11.76910904,7.497383103,7.019052428,10.83175196,8.116174536,10.38630553
Csa02g057110,7.256866449,7.046672429,3.525325613,5.710780133,4.9763667,6.080287243,7.695517009,7.632649548,6.363187226,5.242507969,4.363919397,4.179457636
Csa02g057150,164.1973729,235.3554737,388.4158247,289.1293878,271.6209281,645.5684736,35.33632433,16.07425878,12.58438985,6.963728118,13.58987763,29.02409571
Csa02g057250,5.730289172,7.734694309,9.070378252,5.947063155,6.720502219,9.629171775,5.2141116,10.23227502,8.38113516,10.58997637,7.854334232,8.839652763
Csa02g057330,84.38752884,29.41860587,23.98854852,31.2433691,28.19829097,35.42323572,45.78086475,19.13315557,16.2746634,22.46195542,21.91666957,24.89783668
Csa02g057350,8.379139018,9.422622066,9.108036321,24.32621986,10.88968624,28.38057291,3.940204733,7.48276949,7.819496596,18.16172216,8.496209657,15.13234068
Csa02g057590,8.306723186,8.079153311,7.331943816,3.582101807,5.049059932,5.332311757,6.695328599,7.366206647,6.572969272,6.093080009,5.039628912,5.20719712
Csa02g057630,2.762639863,5.201123612,5.143924233,7.359575893,5.027800221,4.763545005,11.92036136,3.256812884,4.108090464,4.736248784,5.013352116,5.581950134
Csa02g057720,0.772243712,3.663752504,7.629117846,10.10426625,4.503980358,8.658115395,1.366416348,3.992243428,3.520528711,5.476352304,4.309612902,5.856224419
Csa02g058040,4.517136683,3.004692275,1.688900423,1.449564418,1.327915982,1.736853049,3.677090424,1.741736338,1.242133742,1.12056319,0.967858493,1.195514096
Csa02g058120,1.342540256,1.439215061,2.694918802,2.388378169,3.357284516,3.320144064,0.319941145,0.766585786,1.155759552,1.512800116,1.565807917,2.37705994
Csa02g058260,1.949461608,2.524351081,3.280303798,2.775776894,2.784818117,2.327274752,1.676428838,2.89514934,3.049619591,4.086571081,2.81704889,3.965480675
Csa02g058290,19.43612787,19.11585491,19.26984687,14.81445201,15.05668264,17.47255239,16.42670447,18.22513514,10.51864288,17.04518774,16.12059427,18.54945546
Csa02g058380,3.806559256,14.68030668,28.21123642,14.4668372,17.21827923,9.888738773,4.170333198,17.29608904,11.44163321,13.01403103,14.70750623,14.48953283
Csa02g058400,22.20434321,16.04382724,12.48808097,13.36698176,11.9724767,13.06434925,21.65731491,10.56800369,9.27422842,6.551154708,7.578671347,7.080365932
