Gene ID,LOG2Diff0,LOG2Diff1,LOG2Diff2,LOG2Diff4,LOG2Diff6,LOG2Diff8
Csa07g033330,-0.863125657,1.644435206,-0.905389765,0.694064471,-0.493498495,-0.076485759
Csa07g036480,-0.630533686,1.902960212,-0.689177414,0.258118486,-0.627600843,-0.213766755
Csa07g046720,0.807526593,0.953577058,-1.622135923,0.54867046,0.023471138,-0.711109326
Csa07g054590,-1.282762557,1.459409566,-0.47745917,0.767973201,-0.619439384,0.152278344
Csa07g059040,-0.432783471,1.584166569,-1.165045193,0.678583456,-0.695949836,0.031028475
Csa08g004550,0.058591557,1.434189499,-1.262050556,0.864262196,-0.532625964,-0.562366732
Csa08g007920,-0.594919991,1.86605777,-0.94285375,0.263277498,-0.419550402,-0.172011125
Csa08g008840,-0.385542109,1.952085533,-0.54021708,0.123821837,-0.764985378,-0.385162803
Csa08g011210,-0.750725197,1.677202968,-0.591455649,0.705854751,-0.178649877,-0.862226995
Csa08g014020,-0.634385626,1.085626262,-0.585434136,0.273359102,1.153492961,-1.292658562
Csa08g015620,0.442443241,1.62812821,-0.827662329,0.382499919,-0.836517509,-0.788891532
Csa08g020210,-1.335639199,1.538382271,-0.241098153,0.732028076,-0.433043759,-0.260629237
Csa08g022690,0.619108932,1.421300319,-0.41346135,-1.494506147,0.236549838,-0.368991592
Csa08g040610,-0.010665532,0.817127928,-0.632321089,0.361299388,1.08477228,-1.620212976
Csa08g043380,0.720709322,0.790118944,-1.712894131,0.804108923,-0.518351625,-0.083691433
Csa08g054170,0.323741135,1.884120841,-0.25708574,-0.605449415,-0.734575182,-0.610751638
Csa08g059500,0.34541025,1.377054883,-0.614863659,-1.570451601,0.359723426,0.103126701
Csa08g061060,0.549391001,1.607822724,-0.91794739,0.237886417,-0.98643534,-0.490717411
Csa08g062140,-0.152003392,1.415156047,-1.1702796,0.546318243,-1.06186501,0.422673713
Csa09g004820,-1.296178377,1.113808218,0.600022023,0.700733161,-0.010144726,-1.108240299
Csa09g011300,0.621817087,0.172907887,-0.476635096,0.654877656,0.827682832,-1.800650367
Csa09g020020,0.68656426,1.683033314,-0.483085355,-0.976233605,-0.673452489,-0.236826126
Csa09g031730,-1.97780912,0.818480498,0.185069659,0.467636563,0.117125856,0.389496545
Csa09g053520,-0.097322321,1.067149459,-0.147346543,0.821754777,0.127348875,-1.771584247
Csa09g061230,0.006899177,1.87743275,-0.41595531,0.029598675,-1.048436122,-0.449539171
Csa09g061790,-1.033984255,1.724122883,-0.401015826,0.481648194,-0.019028974,-0.751742021
Csa09g069790,1.638032296,0.84015174,-0.634725135,-0.757885103,-0.691941501,-0.393632297
Csa09g070640,-0.499087381,1.74135531,-1.217576588,0.332136138,-0.002170468,-0.354657011
Csa09g071470,-0.957089582,1.478242252,-0.200739289,0.704357579,0.1346407,-1.159411661
Csa09g079370,-0.222847337,1.348711245,-1.682773512,0.545907379,-0.022021232,0.033023457
Csa09g080100,-0.760592193,1.209549,-0.563371099,0.338860411,1.006054484,-1.230500603
Csa09g081010,1.082957045,1.456914418,-0.430551928,-0.575173141,-0.843239897,-0.690906497
Csa09g081270,0.95331567,0.845478937,-1.42688737,0.623299587,-0.019782133,-0.97542469
Csa09g083820,0.202760866,1.617764336,-0.959392635,0.476429662,-1.055931456,-0.281630773
Csa09g084370,0.330010741,1.44239613,-1.279549482,0.42667965,-0.992924093,0.073387054
Csa09g084800,-1.222843353,1.764897163,-0.447942229,0.320049842,-0.18536489,-0.228796534
Csa09g085740,0.08081306,0.610174974,-0.453079976,0.448525806,1.067297719,-1.753731583
Csa09g087600,1.341582776,0.080800554,0.449245053,0.409847353,-0.808123086,-1.473352651
Csa09g088130,-0.467824469,0.903276617,-1.496837034,0.432077234,1.133190849,-0.503883198
Csa09g088340,-0.457805502,1.249381007,-1.223068896,0.640344617,-0.911182407,0.702331181
Csa09g088360,-1.608509085,1.421845992,-0.349522244,0.49899196,-0.079388133,0.116581509
Csa09g095020,-0.902766675,1.854389548,-0.223859614,0.325876806,-0.658850752,-0.394789314
Csa09g098250,-0.146007401,0.179356674,0.526380592,0.737188992,0.633139109,-1.930057966
Csa09g099360,0.60189969,1.721337494,-0.625726001,-0.855370141,-0.734855575,-0.107285468
Csa10g001640,-1.448106369,1.547335488,-0.547832179,0.4104035,-0.121363913,0.159563473
Csa10g002180,-0.248266223,1.377104216,-0.369507498,-1.59438788,0.331857979,0.503199405
Csa10g004520,-1.287541911,-0.011434902,-0.390368195,0.252451215,-0.304698801,1.741592595
Csa10g007400,-0.82500272,1.119598826,0.754549789,0.64650059,-0.281717208,-1.413929276
Csa10g012290,-0.129663593,0.692143147,-0.634333883,0.34392667,1.268678837,-1.540751179
Csa10g012540,0.68469774,1.217257056,-1.428923107,0.524541499,-0.156052656,-0.841520532
Csa10g012920,-0.433093992,-0.364832742,-1.437980758,0.900443037,1.341901229,-0.006436774
Csa10g013840,0.599922522,1.311283695,-0.51027108,0.460036018,-0.331732077,-1.529239077
Csa10g014810,-0.648003468,1.717249396,-1.040760869,0.526880721,-0.518664178,-0.036701602
Csa10g017290,-1.891032839,1.077307584,0.369193891,0.306164379,-0.039880027,0.178247012
Csa10g020160,-1.464635358,1.628077078,-0.22282282,0.283801323,0.044047496,-0.26846772
Csa10g020980,-1.078547358,1.253639125,-0.073037661,0.852771695,0.256318768,-1.211144569
Csa10g022930,-0.685813875,1.418746756,-0.53894041,0.244747573,0.798031674,-1.236771717
Csa10g023150,-0.875296814,1.487812032,-0.218107728,0.873573032,-0.183611134,-1.08436939
Csa10g024470,-1.632556825,1.499408385,0.151691139,-0.039629387,-0.165140595,0.186227283
Csa10g030520,0.935374552,0.797221744,-1.711791183,0.576070177,-0.141440864,-0.455434425
Csa11g001390,-1.869694585,-0.06610655,0.762322073,0.684981494,-0.162090086,0.650587654
Csa11g003010,0.636046601,1.495105908,-0.667254765,0.403761663,-0.996178775,-0.871480632
Csa11g003040,-0.643179934,1.909489355,-0.535088543,0.307078313,-0.62044257,-0.417856621
Csa11g003370,0.285611803,1.695248,-0.753054015,0.383487713,-0.932677395,-0.678616106
Csa11g004440,-1.299476763,1.263051684,-0.525978808,0.83153966,-0.731112789,0.461977016
Csa11g014310,-0.905050933,1.699784716,-0.586446966,0.629530441,-0.735466073,-0.102351186
Csa11g014500,-1.331334695,1.446640742,-0.649700591,0.56940156,0.422858135,-0.457865152
Csa11g016080,0.132442327,1.858566151,-0.447011266,-0.689897809,-0.920846186,0.066746783
Csa11g023180,-1.453170573,1.469964622,-0.498115081,0.345048652,0.487085475,-0.350813094
Csa11g023670,-1.399426356,1.380197983,0.557667621,0.230848279,0.103451333,-0.872738861
Csa11g025880,0.142034195,1.451917346,-1.557979155,0.50832546,-0.134420179,-0.409877667
Csa11g030070,-1.079148453,1.747267169,-0.43487241,0.483517021,-0.13175587,-0.585007457
Csa11g031100,-1.139883707,1.136069289,-1.189029054,0.390470887,0.911996051,-0.109623466
Csa11g043260,0.093463032,0.06972894,-1.819367391,0.668760514,-0.11521377,1.102628675
Csa11g057290,1.578961074,0.921073302,-0.389252618,-0.642219929,-0.824294626,-0.644267204
Csa11g081230,-0.029577199,1.271833907,-1.680707063,0.602749518,-0.382135733,0.21783657
Csa11g088660,-1.053244474,0.163533656,-0.065782964,0.718563516,-1.169013783,1.405944049
Csa11g091610,0.568887073,1.662610627,-0.66182907,0.022081898,-1.117397582,-0.474352946
Csa11g091770,0.119037789,1.423480461,-1.637039438,0.421765529,-0.318871437,-0.008372903
Csa11g100280,-1.217745731,1.697795886,-0.438852435,0.508415228,-0.402222647,-0.147390301
Csa11g102110,0.903829992,1.024875303,-1.581133504,0.476266245,-0.594339838,-0.229498197
Csa11g102880,-0.382848833,0.138310948,-0.094320666,0.819112776,-1.661241581,1.180987356
Csa11g103540,0.176670162,1.942309441,-0.317016882,-0.5153357,-0.608338133,-0.678288888
Csa12g002200,-0.201602435,1.301025723,-1.174055621,0.760683451,-1.075933993,0.389882875
Csa12g002400,-1.158635778,-0.678094656,-0.835929908,0.611502021,1.051199898,1.009958423
Csa12g003570,-0.768876292,1.588585607,-0.153359742,0.331734908,0.292655757,-1.290740239
Csa12g004570,-0.018840414,1.42693536,-1.035926875,0.616842155,-1.208924867,0.219914641
Csa12g006170,1.292166457,1.269414187,-0.504227072,-0.621637905,-0.872089978,-0.563625688
Csa12g013630,0.56589854,1.720211923,-0.481828612,-0.850579681,-0.870685608,-0.083016562
Csa12g016340,-0.131531121,0.930566639,-1.083449909,1.431259112,-0.917480884,-0.229363838
Csa12g022940,-0.791162436,1.733997078,-0.940529705,0.563370962,-0.334503007,-0.23117289
Csa12g029410,0.394392594,1.166156364,-1.709171987,0.588259884,-0.46535352,0.025716665
Csa12g030090,-0.121605536,1.80617584,-1.088481127,0.322560238,-0.537255074,-0.381394341
Csa12g030100,-1.38807495,1.56873626,-0.614297294,0.356834254,-0.190371266,0.267172995
Csa12g030320,-0.768372039,1.564621016,-0.674189212,0.911142858,-0.784088931,-0.249113692
Csa12g031850,0.912708881,1.200128317,-1.187384417,0.348748885,-1.074909033,-0.199292634
Csa12g042190,-0.845046315,1.157801362,-0.62879371,0.582184482,0.909916935,-1.176062754
Csa12g060220,-1.22670729,1.247470357,-0.726253145,0.778799779,-0.670037456,0.596727755
Csa12g086540,-0.166503413,1.544682345,-0.407714024,-1.50792649,0.239340623,0.298120959
Csa13407s010,-0.693994849,-0.215499355,0.011182629,0.606780845,-1.27921324,1.57074397
Csa13g001260,-1.084383115,0.747517612,-1.234255177,0.866097856,-0.257115832,0.962138654
Csa13g001320,-1.183981437,1.412868266,-1.014922843,0.594712135,-0.220516732,0.411840611
Csa13g002100,-0.604697013,1.891918258,-0.457357907,0.197253928,-0.13978295,-0.887334316
Csa13g003420,1.335669607,0.893867039,-1.192065454,0.299255522,-0.748971511,-0.587755203
Csa13g008140,-1.03506722,1.588532873,-1.064597362,0.519858873,0.023387895,-0.032115059
Csa13g008290,-0.193506867,1.988885384,-0.388905163,-0.11747512,-0.718944291,-0.570053944
Csa13g010090,-0.489003308,1.81094152,-0.500630315,0.544867509,-0.700943242,-0.665232164
Csa13g014140,-0.003225834,1.43238783,-1.322666775,0.810000893,-0.210535228,-0.705960887
Csa13g022690,0.218334326,1.441651442,-0.575128426,0.351839424,-1.551222551,0.114525784
Csa13g024840,0.516020561,1.273297403,-1.16753885,0.802131339,-0.926564598,-0.497345854
Csa13g025410,1.208876048,1.351736457,-0.471164411,-0.654338451,-0.592050453,-0.843059192
Csa13g039140,-0.982502959,1.776477028,-0.5702252,0.430534805,-0.049421886,-0.604861789
Csa13g044960,-0.501603486,1.261671646,-1.430141784,0.388826855,0.819054252,-0.537807483
Csa13g053650,0.80282788,0.956300486,-1.24903243,0.858704434,-1.005876648,-0.362923722
Csa13g056300,-1.450703705,1.095753673,0.564101266,0.704889008,0.023588406,-0.937628649
Csa14g001450,0.476354836,1.19988065,-0.442375612,0.251958692,0.249654248,-1.735472814
Csa14g007940,-0.416716826,1.44258304,-0.359847457,1.014320159,-1.136139259,-0.544199658
Csa14g009960,-0.690378493,0.080517582,-0.640429094,0.103047655,-0.737493562,1.884735912
Csa14g014180,-0.473518101,1.599128635,-1.395685664,0.489614805,-0.168114722,-0.051424953
Csa14g015170,-1.873045256,1.13232573,0.244057016,0.372635923,0.103409287,0.020617299
Csa14g023990,-1.258119184,1.669165867,-0.200374092,0.351225981,0.112526863,-0.674425435
Csa14g026040,-0.9874004,1.664013696,-0.75762853,0.670148816,-0.122143972,-0.46698961
Csa14g032540,1.135233685,0.809070249,-1.557461465,0.472882551,-0.56730729,-0.29241773
Csa14g037670,-0.739302321,1.503741145,-0.52856068,1.041864315,-0.713114442,-0.564628017
Csa14g042960,-1.468684548,1.617691651,-0.380137779,0.204341247,0.153787923,-0.126998494
Csa14g043210,-0.236454324,1.366737019,-0.840517218,0.808118871,-1.29523935,0.197355002
Csa14g048520,-1.888170493,1.06427083,0.130190202,0.513146209,0.143053435,0.037509817
Csa14g051010,-0.220926489,1.464848926,-1.300889098,0.518212026,-0.838150179,0.376904815
Csa14g051360,-0.379299495,1.661780128,-1.220547016,0.428802001,-0.633054411,0.142318793
Csa14g058790,0.227024371,1.70809198,-0.807149821,0.293054541,-1.087246174,-0.333774898
Csa14g063830,0.267869454,1.144588956,-1.787370658,0.620606296,-0.186617122,-0.059076926
Csa14g066240,1.469016663,-0.046311925,0.388283526,0.421701044,-1.01939464,-1.213294668
Csa15g001070,0.483257135,1.151082375,-1.742553278,0.548702427,-0.161548094,-0.278940565
Csa15g005510,-1.235929879,1.547001517,-0.302973688,0.748307807,-0.644126906,-0.112278851
Csa15g007000,0.380819181,1.362170291,-0.2030292,0.555940842,-0.572147535,-1.523753579
Csa15g008190,-0.884762662,1.873544109,-0.748022037,0.119273174,-0.36501996,0.004987376
Csa15g008500,1.266925413,1.298142509,-0.454068513,-0.601976595,-0.790546544,-0.71847627
Csa15g009220,-1.607295911,0.042511871,-0.211720131,0.698396047,-0.267497728,1.345605852
Csa15g009430,-1.234589071,1.045480988,-1.189253242,0.509058786,0.027556834,0.841745705
Csa15g009880,-0.539147224,1.723546011,-0.71171793,0.684431069,-0.795658603,-0.361453323
Csa15g015770,-0.494275637,1.573627522,-1.160934522,0.446823286,-0.759364479,0.39412383
Csa15g018420,-0.515921727,1.444745595,-1.477495518,0.63756599,-0.207389547,0.118495207
Csa15g020290,-0.390047104,0.833835501,-1.719544136,0.552003179,0.922738644,-0.198986084
Csa15g027590,-0.223618816,2.013870546,-0.493233866,-0.232035488,-0.65518227,-0.409800107
Csa15g029500,-0.072114631,1.837863285,-0.480472105,0.224352477,-1.068167867,-0.441461158
Csa15g030580,0.115661388,1.612714154,-0.047365624,0.019069378,-0.165191654,-1.534887642
Csa15g046840,-0.497521713,1.599827001,-0.552970368,0.90182222,-0.828139884,-0.623017255
Csa15g048800,0.107207288,1.364961677,-1.452995023,0.756498313,-0.653418751,-0.122253505
Csa15g060900,0.041961697,1.262617787,-1.753210511,0.567976323,-0.07655001,-0.042795286
Csa15g082530,0.410741186,1.69816099,-0.86866369,0.175461491,-0.990758434,-0.424941542
Csa15g085610,-1.268385839,0.908321837,-1.080777589,0.660961478,-0.183249283,0.963129396
Csa16g007610,0.354779869,1.843956599,-0.320070776,-0.287501313,-0.902705855,-0.688458525
Csa16g017150,-0.456711968,1.519234323,-1.481965605,0.504392207,-0.163096897,0.078147941
Csa16g019980,0.391538869,1.764202974,-0.464188487,-0.857985427,-0.883290927,0.049722999
Csa16g020320,-0.450187835,2.009000648,-0.63711184,-0.092139534,-0.451929261,-0.377632178
Csa16g031470,-1.470637676,0.032273708,0.587032327,0.640156136,-0.909173021,1.120348526
Csa16g035640,-1.585768895,-0.112134697,0.204097704,0.672233152,-0.495226508,1.316799242
Csa16g041080,0.139770723,1.461613249,-0.631536875,-1.513668673,0.327804565,0.21601701
Csa16g041320,-1.350902157,1.49215409,-0.294150987,0.702073394,-0.604974407,0.055800067
Csa16g042980,-0.701368543,1.134335076,1.144498413,0.200204523,-0.507158655,-1.270510815
Csa16g045150,-0.366075657,-0.403696258,1.060950149,0.763928834,0.576346371,-1.631453439
Csa16g046050,0.769912193,-1.556483814,-0.701441822,0.528854894,1.093131498,-0.133972948
Csa16g047710,-0.316067392,1.441930847,-0.96381709,0.950849662,-0.985755357,-0.12714067
Csa16g049640,-0.426922908,1.487861344,-1.469222635,0.533139638,-0.339337439,0.214482
Csa16g050290,0.09703106,1.725240888,-0.715335732,-1.20360091,0.205011092,-0.108346398
Csa16g050410,1.576350085,0.904486788,-0.445463789,-0.836677175,-0.799499692,-0.399196217
Csa17g005230,-0.45303915,1.248112584,-1.631932279,0.577560462,-0.19173347,0.451031853
Csa17g008200,0.254512262,1.828056939,-0.402224184,-0.84261179,-0.849420869,0.011687641
Csa17g016530,0.371780797,1.28658994,-1.47732947,0.695854684,-0.717083945,-0.159812005
Csa17g024670,0.135238603,1.344331784,-1.701537731,0.427189989,0.091942614,-0.297165259
Csa17g030320,0.360020726,1.595453791,-1.238778043,0.32229831,-0.790338633,-0.248656151
Csa17g030960,-0.421381843,-0.270959391,-1.410420315,0.821614111,-0.154414884,1.435562322
Csa17g034770,-0.719461174,-0.580693409,1.176117097,0.72386304,0.714495008,-1.314320562
Csa17g042910,0.223322145,0.155959528,0.802546934,0.892031964,-0.219754537,-1.854106033
Csa17g051920,0.229690115,1.679364686,-1.122745334,0.341649722,-0.802253722,-0.325705467
Csa17g055400,0.656147204,1.457887514,-0.480335052,0.388787063,-0.919234071,-1.103252656
Csa17g058190,0.48348874,0.044088176,0.327758285,0.554307585,0.590567754,-2.000210541
Csa17g071450,0.450707238,1.837430204,-0.358237348,-0.727304487,-0.743229691,-0.459365916
Csa17g071520,0.269598675,1.255781675,-1.54494146,0.588462039,-0.761615593,0.192714664
Csa17g092380,-0.089345184,1.747872788,-0.718105567,0.311057909,-1.146040126,-0.10543982
Csa17g095320,-0.587098219,1.509116337,-1.456818662,0.502057427,0.054876311,-0.022133194
Csa17g099330,0.582007629,1.372850089,-0.493720412,0.290967862,-0.200333949,-1.551771219
Csa18g002060,0.176616577,1.529090992,-0.802645228,0.548296823,-1.288083727,-0.163275436
Csa18g002750,-0.655972023,1.17716952,-1.507092904,0.49428581,0.769008938,-0.277399342
Csa18g009580,0.996389542,1.527010609,-0.502305994,-0.792444242,-0.756411172,-0.472238743
Csa18g020550,-0.637329969,0.020066462,-0.551870265,0.384692984,-0.992190075,1.776630863
Csa18g021600,-0.744972764,1.670232373,-1.025573254,0.459757748,-0.58442051,0.224976407
Csa18g024130,0.37267886,1.163194739,-0.288567256,-1.803317953,0.182383341,0.373628268
Csa18g030640,-1.307214574,1.733246518,-0.247271293,0.282099068,-0.088782852,-0.372076867
Csa18g032950,-1.465962663,-0.17948499,0.189277944,0.793821743,-0.652036853,1.314384819
Csa18g034330,-1.620868,0.090610571,-0.08681495,0.523872,-0.315099994,1.408300372
Csa18g035490,0.350319641,1.108250557,-0.549772278,-1.730719677,0.328380595,0.493541162
Csa18g038120,-0.005161467,1.504171151,-0.632773388,0.87883451,-1.017542635,-0.727528171
Csa18g039430,-0.112149279,1.351451429,-1.686438474,0.556177644,-0.083228441,-0.025812878
Csa18g039560,-0.533708994,1.246011381,-0.363259451,0.885427827,0.244365295,-1.478836057
Csa19g004730,0.480726277,1.776811622,-0.339902185,-0.944202267,-0.74265124,-0.230782207
Csa19g007020,0.995250043,0.709556891,-1.746935852,0.451614651,0.083724135,-0.493209868
Csa19g009810,-1.774976001,-0.319633769,0.692712084,0.801999724,-0.171380034,0.771277995
Csa19g012820,0.098236825,1.881840624,-0.438612899,0.035776975,-0.864511178,-0.712730346
Csa19g013930,-0.389522371,1.648149763,-1.070075678,0.593997071,-0.796113189,0.013564404
Csa19g017130,-0.217279427,1.754548961,-0.587680152,0.292050017,-1.200842208,-0.04079719
Csa19g020430,0.030823386,1.346291512,-1.484869197,0.674397135,-0.711316162,0.144673327
Csa19g022430,-0.645696352,0.809552682,-1.517524091,0.598680149,1.077993714,-0.323006101
Csa19g027210,-0.821148622,0.275654615,-0.654475407,0.772133809,-1.037816823,1.465652428
Csa19g027410,1.265679209,0.967068937,-1.198254139,0.320699357,-0.731902416,-0.623290948
Csa19g033220,0.320707349,1.496774805,-1.357188635,0.322196259,-0.841186792,0.058697015
Csa19g035400,-0.381429562,1.449783141,-0.414281018,0.800285499,-1.391624667,-0.062733393
Csa19g057930,0.200001674,0.737087432,-1.835664764,0.526084574,0.778232256,-0.405741172
Csa20g001380,-1.897314576,-0.137607035,0.164257167,0.598145582,0.330603558,0.941915303
Csa20g001430,-0.817772926,1.927565842,-0.624690638,0.128795461,-0.408130599,-0.20576714
Csa20g002610,0.150279849,1.7551545,-0.905726893,0.227878251,-0.98196103,-0.245624677
Csa20g002670,-0.176197824,0.834813249,-0.522381564,0.240256792,1.20289858,-1.579389233
Csa20g005110,0.224963372,1.706388679,-1.12487334,0.338467442,-0.606222684,-0.538723468
Csa20g008160,0.733595385,0.878420861,-0.279770726,-1.858130703,0.36545021,0.160434974
Csa20g018090,-0.223210658,1.78212362,-0.89187458,0.496081947,-0.749265844,-0.413854486
Csa20g018400,-0.904917812,1.498814159,-0.259209833,0.847519779,-0.116553625,-1.065652668
Csa20g018530,1.321470204,-0.071396926,0.337203964,0.599816046,-0.655685566,-1.531407723
Csa20g018690,-0.749356084,1.193611843,-1.268073098,0.521909653,0.888443855,-0.586536168
Csa20g025970,0.970557208,1.496331638,-0.467202274,-0.916021132,-0.837190353,-0.246475088
Csa20g026250,-0.002708473,1.470967881,-1.596841673,0.460149401,-0.066695289,-0.264871848
Csa20g034430,-1.110962939,1.639606037,-0.453375146,0.667132997,-0.646208065,-0.096192884
Csa20g037870,-0.89054122,1.535802883,-0.330703697,0.934609557,-0.83095252,-0.418215003
Csa20g077610,0.205997041,1.107204313,-1.149513372,1.127486595,-1.036413925,-0.254760652
Csa20g080700,-0.134173351,1.527259357,-0.535142675,0.674042674,-1.372324018,-0.159661987
Csa20g081500,0.062186619,0.8829026,-1.253131573,0.585891218,0.925126453,-1.202975316
Csa01g003430,-0.653726124,1.991472766,-0.66803913,-0.157854755,-0.208558915,-0.303293842
Csa01g007590,0.201741703,1.673572172,-0.338844634,-0.199170852,-1.413561359,0.07626297
Csa02g008500,-0.139261297,1.796135071,-0.416871323,-0.101992401,-1.248264736,0.110254685
Csa02g051230,0.555117137,0.801018908,0.943172129,-0.214405204,-0.356426623,-1.728476346
Csa02g051400,-0.304220482,2.028943057,-0.439838691,-0.372498063,-0.60180051,-0.310585312
Csa02g064760,-2.021887288,0.565914884,0.555362505,0.36996599,0.21232047,0.318323439
Csa02g076920,-0.306451344,2.031051624,-0.443976783,-0.273839707,-0.471717743,-0.535066048
Csa03g027150,-1.04484508,1.883044721,-0.575012918,-0.091874274,-0.019752429,-0.151560021
Csa03g060570,-1.900012238,0.945728737,0.536834225,-0.148617336,0.394963751,0.171102862
Csa05g026780,-1.807127619,1.206025764,0.512157005,-0.062240661,0.108641174,0.042544337
Csa06g001700,-1.978230315,0.558927972,0.492552052,0.710191047,0.064825384,0.15173386
Csa06g018710,-1.654982542,0.662442571,0.722168833,0.666947586,0.425097404,-0.821673852
Csa07g015500,0.868852698,1.391707196,-0.553295505,-0.198022982,-1.396489943,-0.112751464
Csa07g037110,0.230816316,1.761199769,-0.311756657,-0.093079217,-1.283218913,-0.303961297
Csa08g006910,-1.111620479,1.814219226,-0.675316473,0.031163442,-0.113416269,0.054970551
Csa08g018190,-1.390149423,0.703408638,0.730756571,0.544042764,0.591918451,-1.179977001
Csa08g055010,-1.146943927,-1.415393766,0.562260012,0.531697094,0.780402948,0.687977639
Csa08g061450,0.309722213,-2.01466696,0.719391027,0.307072642,0.299216489,0.379264588
Csa09g042510,-1.906682664,1.071217344,0.290014876,0.263655834,0.031976479,0.249818131
Csa09g084640,0.803473368,1.429421529,-0.699966096,-0.182513832,-1.337064912,-0.013350056
Csa09g086160,1.959658414,-0.175020097,-0.444391147,-0.130635964,-0.907277075,-0.302334131
Csa10g042300,-1.980208341,0.416380249,0.281116688,0.838216085,0.110485476,0.334009843
Csa11g007220,-1.968695755,0.813090212,0.540721991,0.294086334,0.032338353,0.288458866
Csa11g012110,-1.656637351,1.431698302,0.39662286,-0.181196379,0.093089718,-0.08357715
Csa11g059400,-1.949255116,0.897582631,0.259849633,0.379994792,0.42730832,-0.01548026
Csa11g065870,1.712073545,0.706342563,-0.650591832,-0.827440829,-0.370703564,-0.569679883
Csa11g085750,-0.476417395,2.031391714,-0.560700616,-0.353975094,-0.290153725,-0.350144884
Csa11g090480,-2.003536314,0.494812982,0.404110866,0.703409188,0.165743081,0.235460198
Csa11g098930,-1.319158419,1.746285078,-0.294212542,-0.193700956,-0.175009711,0.235796549
Csa11g104520,0.9110675,1.528146306,-0.372385151,-0.263534625,-0.919936364,-0.883357666
Csa12g077830,-2.011209002,0.712150093,0.427041064,0.270894338,0.224871444,0.376252063
Csa13g054560,-1.928525205,0.995652395,0.409846941,0.237627757,0.032473522,0.252924591
Csa15g027520,-0.427814554,2.026173607,-0.506559153,-0.172882941,-0.497539629,-0.421377329
Csa17g020430,-1.033990634,-0.079776157,-0.428435532,-0.016540601,-0.344423178,1.903166102
Csa17g022140,-1.294785278,-0.067206683,-0.52550798,-0.478359505,1.270629297,1.09523015
Csa17g049900,-1.300208161,-0.449221223,-0.530480805,-0.092912786,1.151255236,1.221567739
Csa18g026270,-1.992997154,0.460071387,0.379834344,0.713904954,0.038044519,0.40114195
Csa18g031290,-1.998168506,0.693465938,0.587476666,0.207123339,0.190644795,0.319457768
Csa19g003120,0.862763302,1.360901148,-0.419860386,-0.270149196,-1.466211303,-0.067443566
Csa20g036500,-0.24738523,2.031534624,-0.459517405,-0.358659561,-0.534577533,-0.431394895
Csa01g010050,-0.360003998,0.25221378,0.783152872,0.325267974,0.838905883,-1.839536511
Csa01g012710,-1.953005554,0.426630743,0.517905424,0.216305804,0.829082782,-0.0369192
Csa01g025370,-0.414248818,0.436757749,0.525015588,0.68779649,0.632524723,-1.867845733
Csa01g029490,1.705738923,-0.093957197,0.431136202,-0.234555531,-0.583521902,-1.224840495
Csa01g032370,-0.269285978,0.142724143,0.699253999,0.581402481,0.729505903,-1.883600547
Csa01g032730,1.131515956,0.035805485,0.704101574,-0.279389015,0.17281896,-1.764852959
Csa01g034910,1.584663055,-0.026668521,0.79722027,-0.808428998,-0.736372495,-0.810413311
Csa02g028060,-0.09712762,0.119686102,0.842767487,-0.099773695,1.024880515,-1.790432787
Csa02g040510,-0.044068055,-0.86480257,0.02333306,-0.733119602,1.905262027,-0.286604859
Csa02g055570,-0.14021492,0.858292358,1.185764146,0.198852767,-0.509390903,-1.593303449
Csa03725s010,-2.003134483,0.29006257,0.756161486,0.424625219,0.335299705,0.196985502
Csa03g032000,-2.028656269,0.325416198,0.578091289,0.485505573,0.365544275,0.274098934
Csa03g034620,-1.955694798,0.383648187,0.566692985,0.37117623,0.746080952,-0.111903556
Csa03g036840,-0.408318559,0.090674391,0.664984955,0.814886987,0.652462543,-1.814690317
Csa03g048610,-1.430002304,0.447920952,0.700153676,0.56013507,0.838596178,-1.116803571
Csa03g053090,-1.846982947,0.675233198,0.710973744,0.544416832,0.362742856,-0.446383682
Csa03g055140,0.523746823,0.804240446,0.722670923,-0.185387636,0.01146419,-1.876734745
Csa03g055930,-0.441899073,0.210503619,0.537036506,0.808403757,0.707481583,-1.821526393
Csa03g056350,-1.914888727,-0.012104499,0.259890094,0.530584876,0.97944923,0.157069026
Csa04g009750,0.188217802,-2.01394896,0.690002711,0.359733227,0.419522347,0.356472873
Csa04g011810,-0.836955187,0.630108301,0.519307371,0.665734624,0.675194929,-1.653390038
Csa04g015920,-1.918155969,0.608265039,0.110142836,0.462522947,0.844470714,-0.107245567
Csa04g050420,-0.317643697,-0.350431027,-1.340818311,0.963256698,1.389987613,-0.344351276
Csa04g050650,1.946160934,0.045015281,-0.149532647,-0.489138085,-0.545524734,-0.80698075
Csa04g051920,0.456880022,0.19421707,0.396759752,0.832716622,0.092773482,-1.973346949
Csa04g052350,-2.00891694,0.422325141,0.578658156,0.526990761,0.070652934,0.410289948
Csa04g054090,-1.808588955,0.854254775,0.841325603,-0.322497979,0.432913769,0.002592787
Csa04g060480,-1.540439942,-0.83122999,0.746210007,0.530334571,1.046745804,0.048379551
Csa05g009060,-1.957172279,0.425988164,0.308341808,0.223694351,0.914151234,0.084996722
Csa05g012270,-0.660720805,0.262152342,0.392878735,0.872357889,0.832328855,-1.698997016
Csa05g014980,-0.355214777,0.931258842,0.698313974,0.592590759,-0.089370049,-1.77757875
