CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8
Csa10g020640,15.5428788,14.21583061,17.10524308,9.861484889,14.33991556,8.477083222
Csa01g006110,10.29419804,8.661279758,5.579547809,6.729576108,6.742004064,7.596566922
Csa16g052690,1.930996006,2.240760046,2.606036343,2.054087861,2.177625691,2.772536446
Csa16g051230,5.709764505,0.188683627,0.27566215,0.08027239,0.190434141,0.374923461
Csa13g008380,22.54594008,39.74694907,27.23706316,19.3676758,20.3704868,25.12367592
Csa16g007600,3.561669069,4.201288266,3.051174013,4.098452584,4.4873379,4.899732471
Csa05g062140,78.04806474,99.13104635,61.22782331,67.85988385,59.16141971,77.93557267
Csa18g031850,16.53328685,4.9687442,3.901250873,4.069513069,3.603427313,3.548663015
Csa20g046230,3.744264316,3.570068865,3.467178408,3.134157848,3.304080673,3.722737587
Csa17g014900,3.913261609,3.241244509,3.313879708,3.138237702,3.772486635,3.80059373
Csa13g020480,4.957823226,5.075006802,3.92721082,4.17110402,4.212346196,5.470828807
Csa15g018710,5.73561205,4.048583529,2.898449138,3.3405624,3.139031296,3.431661821
Csa18g018960,2.478848611,2.929078175,2.404968579,2.616999276,2.457046736,3.013207996
Csa12g017410,42.54225207,43.88620863,19.85432837,34.81072187,32.23634959,29.58522049
Csa14g017630,18.00188489,12.32365054,11.85685907,12.12524745,12.8928672,15.74754095
Csa18g025200,3.379978803,4.156818823,3.5873394,3.356095758,3.5240424,3.968529392
Csa16g031780,15.19104208,11.69152018,9.626916881,11.15393937,12.44414662,12.93252419
Csa06g037320,4.951298154,8.648844762,8.089027907,7.860763596,8.283393956,7.823331319
Csa12g042650,3.851511077,2.77744495,2.350615157,2.243891622,2.14510452,2.802316476
Csa18g014040,6.295622338,7.627688081,8.576677992,8.018204981,7.537542969,7.868974932
Csa04g050150,9.121741304,8.965040191,11.27885941,10.75083647,16.64721376,11.73429578
Csa06g039250,3.125218739,4.971244022,7.251368139,9.973852319,13.51568258,8.021241753
Csa18g022120,3.5032035,0.976239731,1.36137443,1.746726567,1.881200382,2.856954868
Csa13g054330,4.173543167,1.264828218,0.809650313,1.026314314,1.127482146,1.896347802
Csa10g018170,4.015284293,3.795232215,5.236820715,3.618078274,5.123336798,3.482971945
Csa12g039020,5.518648713,5.98459468,6.268409249,5.399680607,6.211147628,6.216968611
Csa12g002910,15.1143124,12.48077,9.738402557,7.021317602,6.575581258,6.558543295
Csa17g097100,16.88005122,11.90505425,11.98202486,13.97812184,15.45967391,16.14703054
Csa11g070730,4.421936144,2.89621429,2.343703816,4.860662434,2.849275966,6.325992456
Csa02g001060,9.089881247,12.44776384,14.57182858,12.29759303,15.24100071,13.58045904
Csa05g012840,2.700969338,2.976017129,2.424107958,3.393879903,2.700739641,3.509147744
Csa16g036130,4.11169419,3.582797066,3.707263845,3.458530497,3.783843813,3.990581217
Csa15g071970,9.781016282,10.22212933,12.67386814,12.16211297,13.75657328,14.46950538
Csa19g036420,14.21958676,12.96755762,13.9048086,15.61146789,11.33364081,12.64450532
Csa01g034910,4.587464862,3.350138999,3.604004914,2.928018823,2.903567888,3.55138223
Csa09g088440,4.033769867,10.84733898,7.838779247,6.321410858,7.544064306,8.670533134
Csa17g058290,54.39634194,90.50147009,30.70565196,25.16850127,31.25522866,39.42178
Csa08g037580,70.69841444,66.24563553,35.17084948,29.29340366,30.80079727,36.12346832
Csa01g007880,2.44734837,2.457432839,1.839792616,1.605676551,1.798540401,1.970554081
Csa09g088940,1.875299041,1.892874322,2.68227327,2.338337311,2.675928122,2.997794684
Csa11g006710,1.57106763,1.684255308,1.355318466,2.3576412,2.767114542,2.616007595
Csa19g001140,5.846258494,5.07393773,3.146629682,2.708411744,2.7601068,3.103440273
Csa08g043910,0.483506256,1.065395207,3.660820863,3.03243343,0.895848829,2.072482805
Csa13g048820,3.0698305,1.605983538,5.505012009,3.012969943,2.589633077,6.008045581
Csa19g015770,1.987821229,1.298385959,1.427789577,1.15040481,1.512515141,1.63926828
Csa05g015360,3.868514701,2.704933893,2.324447318,2.442889081,2.904530956,2.779908978
Csa14g064930,24.11400765,27.11456876,23.20148654,28.50554725,29.4864918,34.95520891
Csa20g017050,2.858513958,1.674941966,0.959639618,0.91662112,0.935750571,1.342409624
Csa10g010670,7.484157599,8.312430055,4.334364283,4.987196797,4.309016414,4.807246191
Csa16g046680,11.43302229,8.461349704,5.741050642,3.966373953,4.879240764,6.199223022
Csa11g102440,218.9818909,236.6539352,325.2191488,228.6824181,221.0476693,202.5574106
Csa19g010490,5.363311156,9.094778682,5.010938025,6.115144303,5.706452744,6.719730765
Csa02g051400,2.699883105,3.138728056,3.194251383,2.016036804,1.620768028,1.561343083
Csa05g016580,75.83141944,106.4954563,48.81752607,40.08753808,37.82223358,47.17548191
Csa19g016080,113.3160891,136.3759246,78.57256743,69.62465061,67.80205501,84.18451667
Csa11g060150,0.23824373,0.393078082,0.619868562,1.059112813,0.564150923,1.165860664
Csa19g054940,2.431160985,2.508934168,2.376401447,2.504877706,2.6740788,2.981949089
Csa08g022340,14.44063689,9.033937474,18.4895147,13.44611969,17.67568254,21.49416291
Csa16g020140,7.301541308,8.524180523,8.169932174,7.427272875,7.231569541,9.428694856
Csa20g036350,3.980494683,2.977533047,2.656310294,3.860589185,2.982549789,3.955462822
Csa20g020820,3.395282703,3.165585668,2.388401799,3.464182222,2.711236456,3.221457857
Csa13g053040,4.504748127,7.237821482,6.740443472,5.865476153,5.927614423,6.174991301
Csa15g041770,2.856975566,2.112250896,1.625128632,1.696341474,1.720035334,1.81498102
Csa07g005480,1.282925637,1.807363262,2.262750376,2.082278478,1.845869083,2.801082561
Csa17g010740,11.05071787,13.21650571,7.601017536,9.616637169,8.426015793,10.43820233
Csa04g041610,16.0707402,16.76850142,11.23558274,15.43711206,14.94599361,16.53606922
Csa09g062050,6.304143078,12.36881526,19.05273967,6.981693036,7.382771178,9.770328169
Csa11g052030,3.206698881,1.919663304,2.643019077,2.395555126,1.916715595,3.748038841
Csa09g094920,2.925900421,0.92966163,0.945961121,2.100792476,1.191985344,2.77419605
Csa01g044760,120.1545531,139.6273073,110.637288,71.72853937,63.84377824,93.57567653
Csa05g014230,5.412511091,7.845746392,5.353373923,7.821566403,5.951105727,8.837235018
Csa05g018550,4.068548929,12.25549013,14.95326341,12.68438359,13.47437854,8.563594753
Csa07g010680,4.061413357,6.323067077,6.007245572,6.90989671,7.154081192,6.508074422
Csa16g009400,4.317132782,6.130630504,6.884667515,6.796860842,6.511722996,5.904179365
Csa19g035900,9.849867328,9.284591191,6.936610091,6.224265206,6.152941203,8.242620942
Csa19g058280,8.759630225,9.105600273,7.637084744,6.498352655,6.688554659,7.279899635
Csa20g002530,2.815431013,3.803467187,3.444107527,3.005653861,3.043828072,3.365796104
Csa00634s030,3.013050945,4.786091803,3.085032575,4.04376149,3.271182756,2.547990005
Csa11g012690,31.00133121,39.32594413,47.19536019,61.02516158,41.34257869,46.82061399
Csa08g044090,2.513677119,1.397519319,1.359700726,1.760829684,1.860134879,2.03202099
Csa13g050750,2.383275574,1.154448515,1.245155287,1.194256692,1.280855919,1.190890704
Csa19g043310,5.750117948,5.417521445,3.601030754,4.589399224,3.946497639,5.225197463
Csa14g026840,3.551485653,3.565781447,5.160879601,3.875649276,4.088793573,5.388313175
Csa09g007150,2.557713064,2.101290511,2.148579117,1.704443892,1.884428319,1.875346097
Csa17g094560,5.441033722,4.082947182,2.776540874,3.633241,3.725820193,4.490724986
Csa11g018430,2.943422498,2.990941291,2.523734629,2.308107919,2.185694611,2.488423932
Csa17g005230,10.77233311,11.08669143,6.817451956,8.630481349,9.153372573,9.771950685
Csa00441s390,3.970001624,4.744410079,3.988235155,4.234585662,5.057633886,5.599235897
Csa11g103630,2.716984205,2.811577484,2.249939588,3.350695825,2.568444289,3.928278144
Csa05g015610,1.39717755,1.845498297,2.880999176,7.366856413,3.896329979,5.638170512
Csa15g049870,0.001,0.244506592,0.211642119,0.782312802,0.191286424,0.625055846
Csa18g009120,3.035555073,2.605555095,2.462720376,1.358398559,1.405516441,1.946785767
Csa07g057700,2.873570456,1.640442033,2.083835965,1.589287879,1.474887585,2.192685123
Csa05g038480,4.048084412,11.55226898,10.14687812,6.471962844,9.49703521,10.96806254
Csa17g034760,2.369697601,1.745727293,2.136645445,1.943003417,1.749080329,1.922345577
Csa16g039020,3.070654193,13.1583405,16.64671083,11.75183102,18.14400767,11.25020571
Csa08g043980,23.64819328,0.340377063,0.46009624,0.322814614,0.077187319,0.071736605
Csa02g018710,282.7224507,57.99837467,20.47662613,6.498025138,4.955106526,12.47203457
Csa20g002200,2.296979625,4.229753143,2.135902417,3.003388665,2.953968982,3.110973042
Csa07g061270,3.040862107,2.276442833,2.227357912,1.967799816,2.680116318,2.459499008
Csa17g025350,7.581899056,5.667163785,3.432609607,3.596982555,3.367420725,3.512733419
Csa07g035720,9.905927444,8.033050082,6.112490907,6.111744872,7.743993177,6.324822024
Csa10g051570,4.374559321,4.577777757,3.437546889,3.023550041,2.657824339,3.662885902
Csa16g027550,2.965090921,3.913217549,3.736489189,3.026436313,3.34568012,3.531422447
Csa01g019600,2.082425646,3.835271121,7.141597309,5.161736766,6.774919553,4.562029204
Csa06g049980,6.962157119,10.66156608,10.80154585,10.62013701,10.12008987,12.43195034
Csa12g056710,5.513323035,5.076310338,3.681198401,4.213068802,4.233963128,4.105068824
Csa10g022820,5.371766126,5.217992368,4.974918187,4.18541214,4.331805631,5.599256236
Csa03g001810,4.406498649,4.816340616,3.810010389,5.9558277,5.850385909,5.233441098
Csa13g056300,17.12158879,9.813958829,9.422836134,12.37278023,10.27387225,11.12279209
Csa15g023000,3.305127991,3.708739253,4.431915552,3.060180261,2.888820104,1.957944797
Csa05g040940,48.38529574,54.37784939,59.65702487,59.21406319,49.68173784,57.07265799
Csa14g009660,62.55045042,73.05555586,55.26359396,67.58410647,73.96089475,81.79230821
Csa06g007100,2.69864715,5.076279863,8.350491072,2.719701424,4.126283053,3.351602197
Csa17g016300,5.195347493,0.896014514,1.026913718,2.909421639,1.806430547,2.892689542
Csa14g031480,2.17528034,6.437386456,8.721688783,9.751390611,7.412611196,11.35860116
Csa07g039490,4.058454901,4.120017012,4.733561036,3.128998619,4.448204457,4.438342356
Csa12g008440,5.42343609,1.532324863,1.269559298,1.583275017,0.857837962,1.546709237
Csa20g006390,2.895967493,2.211335187,0.969860693,1.509563299,1.341220158,1.829626289
Csa01g016950,6.333152025,7.501437331,5.19766978,5.531052914,5.136373274,5.689081862
Csa01g016940,6.896176781,3.795966968,4.373919422,7.57275762,3.299822668,3.222245393
Csa19g021090,4.576587021,5.116460264,5.049080352,4.17187763,4.0262367,4.624867109
Csa19g008140,4.531016595,2.445048699,3.098048115,3.097319465,3.477017423,4.013558779
Csa11g015570,3.156502057,3.864218302,3.480857821,3.514054249,3.17441484,3.687987672
Csa12g081010,2.721174122,1.551374182,1.497677389,1.46989519,1.389430085,2.012389025
Csa16g018100,1.287663112,2.841261628,3.488356482,3.433421784,4.528069901,3.506640758
Csa15g020920,2.899408625,3.157756388,2.61584521,2.537500959,2.733300712,2.990022437
Csa18g026350,6.228176027,4.413341161,5.311031147,4.206442819,5.085786948,6.138826982
Csa14g046780,4.447894628,4.760592513,2.749351968,3.056262453,4.690560728,3.774709064
Csa05g094490,0.842893631,3.942543897,2.921372072,2.779128026,2.908847812,3.891204933
Csa13g022460,147.0176015,201.3617096,126.1599036,127.1709191,120.3014235,143.7398962
Csa15g017950,6.030537987,6.470478045,4.374425259,5.424657092,5.565125286,6.36770184
Csa01g011410,4.335006216,6.182055675,3.105240724,2.570271231,2.935402014,3.650748143
Csa04g043040,2.964324301,2.282139866,1.548401596,1.392275616,1.88299876,1.770653814
Csa16g040630,22.67557087,14.13262476,13.57688587,19.53829949,18.39335536,21.17359218
Csa19g054200,2.478721803,2.076596725,1.335162067,1.7216832,1.586106485,1.76336773
Csa20g038690,100.384163,70.78390024,31.28839868,63.93956559,45.11082207,51.19559758
Csa20g074560,3.094816576,2.703623953,3.680053467,3.120276429,3.899735763,3.50454033
Csa04g051410,4.986974371,12.86637797,7.607637874,12.83997166,12.30375158,11.87226337
Csa08g013810,65.73900211,31.13042368,10.357672,31.36436983,24.46916301,27.32527812
Csa05g026900,10.03420681,8.112604689,7.827818928,7.757651217,8.249652432,8.752896775
Csa16g009350,9.313828007,7.617450221,5.906346643,6.195486051,6.264677846,7.875145193
Csa16g053420,3.914800733,2.500415815,2.700281279,2.180039313,2.588976357,2.429400055
Csa10g015200,4.226137148,3.697824359,4.87581801,3.264971945,4.219664983,4.069475371
Csa14g057560,5.195041772,5.840682689,4.876730893,4.487275953,4.717978932,6.336416424
Csa06g031750,0.393346232,0.169512718,0.187638321,0.482698501,0.219121966,0.465857917
Csa16g023070,34.07228685,36.69696917,29.40084889,35.95305334,29.3917307,30.09220545
Csa12g026130,3.828211567,4.223446464,3.195812575,3.131460673,3.50368575,3.393994209
Csa15g005820,11.675344,18.90138372,14.07649128,16.11344267,15.69576969,16.69263786
Csa09g031750,3.963401522,4.300490516,2.850339509,2.337289097,2.594769319,3.427065809
Csa06g019610,1.901898013,2.612944659,2.159974512,2.398083902,2.159403668,2.357813024
Csa17g020030,6.853107352,10.96474327,6.717114821,11.43807214,9.847215784,14.65691544
Csa08g055640,16.08518452,19.17490468,16.67076817,25.19106698,23.34026045,22.95645371
Csa16g045720,4.594655176,5.41322644,2.488931092,2.682349549,2.473863194,3.347326488
Csa17g043020,3.958162081,6.245285501,4.927640027,3.146678928,3.826579353,4.805410332
Csa06g029330,2.770831871,5.066743846,4.175507564,2.327324442,2.705609709,2.39553368
Csa07g007280,4.842592193,5.192562153,5.284967536,3.022571127,4.040387315,4.107503604
Csa16g007090,3.474162567,3.348572908,2.42156075,1.842764899,1.234244237,1.874053565
Csa11g059920,1.194050458,1.08194547,2.313277638,2.142992359,1.984459074,2.411741275
Csa06g005160,1.964613576,1.715226637,2.646341906,1.858072398,1.079642372,1.306328802
Csa17g018750,3.84961403,4.163577952,4.782612395,3.766530038,4.742268354,4.766285054
Csa15g047000,2.70392201,2.564333179,1.972699857,1.469847765,1.470890239,2.127655175
Csa05g059330,3.479450148,2.214549387,2.175295922,2.272360443,2.211243796,2.323881894
Csa18g039940,25.9153808,45.64048814,23.47226925,25.61166502,23.45894273,24.30157027
Csa14g041970,66.44726505,110.3768362,121.3979004,130.0821463,125.358672,83.75831266
Csa09g009300,2.33499706,1.790283798,3.054593391,1.640279396,2.681591528,2.616864583
Csa06g037260,2.710070779,2.965044498,2.491047972,1.799628766,2.095417068,2.46598507
Csa08g050040,444.8729205,375.485353,363.5793859,433.5091649,424.4021732,292.4071344
Csa12g020550,11.35395193,7.989043913,8.182570442,6.937255522,7.115954221,8.480072418
Csa05g025680,5.814825923,9.406570369,7.719914771,3.675007378,3.394185006,4.377519909
Csa09g004820,11.80113417,10.89554654,9.596831057,7.420233517,6.674220252,6.174950083
Csa08g011940,6.029400448,7.442805991,6.137251381,7.476741961,6.503502029,7.376405604
Csa06g049260,8.033919257,9.245896873,8.341623759,7.816450874,9.165317034,9.778751563
Csa00512s010,15.19629193,11.05573623,10.25897203,11.08665093,9.491804526,10.99846225
Csa19g026960,6.325507237,6.939176812,7.583547746,6.934049642,6.915509464,8.210799373
Csa17g012520,5.945411885,5.806079091,6.426690071,6.226845377,5.894552289,7.033561891
Csa13g048790,2.433484058,1.922972696,1.535016346,1.704619141,1.713938168,1.88296483
Csa04g061800,3.22655019,2.951502744,2.430925447,3.1430202,2.827683981,3.556953657
Csa12g029610,1.648165453,3.586878905,2.867550214,1.906516197,2.218223332,2.384636564
Csa09g071500,6.139390584,7.827772781,5.127813633,6.902269557,7.21102215,8.560202146
Csa11g033330,5.777200871,4.929951514,5.268694484,5.048203359,4.406795543,5.713642378
Csa03g010250,5.062671474,3.978960462,3.426830388,3.3037623,3.272835904,3.957538818
Csa20g014170,18.65242883,11.12610272,10.59307662,11.73596538,10.34261943,16.17185763
Csa17g070660,3.730081674,3.713211165,3.272129635,4.184399348,3.566455624,5.294121533
Csa09g088660,8.476895351,10.66265878,7.304837162,9.119034793,6.108489221,8.524683984
Csa19g024080,0.287777326,11.32987204,8.445866027,10.2126146,10.36329173,8.10809025
Csa16g053500,7.895469441,2.799586056,1.761053837,2.531434652,2.88446761,3.299670806
Csa11g093120,8.235979133,9.124755917,9.566199272,7.678557529,7.76319243,8.05949875
Csa06g020240,8.256960664,12.74435757,9.25988891,10.9430388,14.27725181,13.34389914
Csa18g032590,7.894326515,9.984744685,11.75232493,7.233399637,7.327902427,9.607740792
Csa12g069470,17.74745552,18.55476025,26.28771289,32.20234713,33.81489705,27.13217868
Csa16g052130,2.840751404,2.58266443,3.569245926,3.588572209,4.317200821,4.889291638
Csa02g073710,2.163783747,5.443790351,4.373089981,4.264062574,5.964770361,5.363872495
Csa14g020280,6.547629495,7.150013364,6.720726259,5.451200025,4.387621247,5.176555751
Csa11g099480,5.637388046,4.622672395,3.407519698,4.441647115,4.359637547,5.110755848
Csa16g039090,2.621335522,1.890781485,4.169979437,2.859973355,2.678434633,3.268659477
Csa17g059610,4.619028319,2.531626622,2.638634728,2.641393856,2.910676704,5.029672653
Csa16g006080,3.089810293,4.824813785,5.333798677,4.558051316,4.549693063,5.008260518
Csa01g032930,1.815937066,1.888773932,1.60847853,2.053466362,1.423541016,2.153622241
Csa11g046620,1.994901448,2.486212972,1.305714828,0.767223739,0.951149437,1.352638458
Csa03g001080,1.524780076,3.000462601,2.680071083,2.304237709,2.53922147,3.149687376
Csa01g006380,23.35558807,26.82800589,16.11249194,20.40433128,20.02171659,22.93399893
Csa15g006850,26.68209489,27.83792328,16.66149022,20.38808925,20.15152594,23.39409975
Csa08g062090,6.847646008,2.043741753,1.891093525,3.391811409,2.113459917,4.267700933
Csa18g037060,2.534715406,2.548314136,2.297483102,2.160803803,2.089774322,2.511203655
Csa18g037920,13.49603759,9.263599338,7.565204291,8.211449678,9.284694012,10.72202345
Csa12g047140,6.400835383,0.946557166,3.217317886,2.340360497,1.622432054,3.44077697
Csa13g006430,34.88152958,40.58659984,35.08997907,28.44470287,26.70329165,28.35503268
Csa09g086170,11.63311484,15.58209176,8.671720498,7.726593797,6.587861227,9.591430091
Csa17g043680,4.296262157,5.551169719,3.839814948,5.878506095,4.474539306,6.470392837
Csa06g037190,3.478784065,6.341912673,4.473071246,5.311989621,5.559153717,5.888297032
Csa04g024000,1.350079654,1.651350347,2.203534035,1.803782563,2.199729829,1.838754572
Csa17g043270,2.727750633,2.120220048,2.045149286,1.881768876,1.981425668,1.948008719
Csa20g005260,4.782794908,3.045399267,2.64131889,2.294085578,2.906875781,2.668144608
Csa19g023230,3.234512328,2.821801686,3.145127312,2.53976007,3.095136932,2.533726847
Csa05g068860,5.330462798,3.806997095,4.569233472,6.0679443,5.365500388,6.979292605
Csa11g019510,12.21230507,9.897338339,8.347891314,10.89401701,9.876499163,8.757232111
Csa18g028840,32.61567721,29.67242422,25.56614535,30.31562917,26.15758113,26.91779574
Csa07g061500,9.357948284,13.31805232,13.39265215,11.98960222,11.13121717,13.14812485
Csa20g023280,1.2131535,1.955386021,2.422712969,2.698070159,3.171948513,2.737857316
Csa06g049560,3.201836457,9.832265946,9.466359669,4.506128039,9.920692393,5.764058684
Csa15g019270,8.212227531,3.645971057,2.946687519,2.591872325,2.794973416,3.419778089
Csa12g044250,1.46189827,2.595506411,2.273251462,2.446606001,1.964063096,2.023465428
Csa16g049030,2.410147366,0.636541973,1.194201643,0.837405746,1.283215611,1.189650353
Csa19g024930,3.797315943,6.129868634,5.443011975,4.358053892,4.091305581,4.409117949
Csa12g003120,31.67267966,29.37698703,28.5795613,36.73622819,33.12032003,25.47645309
Csa05g014140,5.665306478,5.916353135,7.425961914,7.76879489,8.928543588,7.647834437
Csa06g048770,9.648350256,3.692355483,2.460815783,4.198195947,2.985569214,3.837937227
Csa20g050340,1.515312921,0.58608126,0.919985192,0.646759601,0.096971052,0.130659403
Csa06g041020,30.08793508,37.44960408,25.79909932,29.53987783,28.27625313,23.04424685
Csa19g018790,34.66880633,43.32159379,39.06084071,35.58903754,38.43956693,43.56857219
Csa12g016380,7.5420782,20.22451026,12.86586575,8.382655158,8.865126957,8.85664981
Csa06g001830,2.596167619,3.272770899,2.226957326,2.132683913,2.434706751,1.873321275
Csa11g015380,8.040941738,8.869269085,4.748671109,3.332586366,3.46513829,4.485144478
Csa12g015940,3.399046573,2.646055603,2.377488208,2.50974326,2.514186611,2.920889339
Csa09g016290,4.974801441,8.658505979,2.819376758,3.592755433,8.161290116,8.110652028
Csa14g034410,3.043291001,2.427694658,1.545886739,1.760256919,1.498380822,1.515648568
Csa19g033330,20.01519411,32.97134687,53.7477439,39.71580321,37.29597601,38.08984673
Csa19g024750,1.725633487,24.9267486,24.05438426,19.51807805,27.85948173,21.19049212
Csa05g015470,7.645866754,5.095518232,1.179053054,3.866356178,2.166967611,2.353904553
Csa01g043880,2.584462824,2.775520033,4.052329768,2.128846001,2.141901142,1.904606257
Csa09g090250,6.686833766,8.804386499,9.1490909,6.359987138,10.46808837,7.822936203
Csa14g024640,2.145888972,1.428508147,1.375945944,2.492969261,1.83729363,2.751248158
Csa17g023320,2.415975546,1.608922705,1.856568516,1.893254032,1.777614258,2.405467207
Csa07g047210,2.483769147,3.79980921,4.548671676,4.688071882,3.700953599,3.905357933
Csa19g057700,43.83850727,41.78547416,31.56082471,34.33235638,28.93094781,34.8021346
Csa12g011550,2.555365345,3.175771073,3.659641009,3.405402264,3.638771384,4.139875047
Csa16g049300,2.555172482,2.819566198,3.315971854,3.260918709,3.274030721,4.750900246
Csa07g023260,5.362680703,3.680643671,2.215665881,2.963506116,2.903418596,3.692113093
Csa05g059310,7.071353372,5.857452222,6.228003574,5.121426197,6.020338163,7.527375412
Csa11g055340,6.843998368,5.425920341,3.685313824,3.586957984,4.59472265,4.020463237
Csa17g092640,9.556822631,6.894440932,5.364489456,5.556849588,4.885419684,6.343585002
Csa14g009130,3.924286178,4.189975819,4.319770558,4.629649127,3.553645697,4.620618387
Csa06g030210,0.042681818,1.396937453,1.779802639,1.329124535,2.167616976,0.565169144
Csa09g024200,2.953053844,1.94162646,1.703134748,1.382069453,0.946903461,1.845379391
Csa09g061110,51.65154652,80.46368801,71.44416125,62.70759705,58.49005244,55.6301086
Csa14g059370,42.88193784,37.99196252,29.31497715,18.68681652,17.48797711,23.24983194
Csa05g034350,2.031270825,2.165816921,1.117202935,1.20552101,1.147817471,1.357910563
Csa20g001700,2.148113792,2.202730046,1.629046856,2.181514331,2.648629062,2.450450738
Csa01g005360,9.040723826,7.799793095,7.161758891,5.457069265,4.708710334,6.153245559
Csa11g035060,8.461784434,0.821548559,0.707662732,0.954794382,0.602597653,0.925596779
Csa19g027860,3.888714393,1.694375635,1.778884475,1.301275245,1.50874565,1.455386226
Csa13g008730,2.314419611,1.970492027,2.27915451,2.047804169,1.809768525,2.968372856
Csa02g026990,3.028884482,2.630098977,1.483336751,1.771034814,1.754321441,1.283928955
Csa06g038380,6.632524041,11.73576937,9.915703259,7.855056084,8.276530115,10.33914177
Csa04g049230,6.878234448,15.27820383,12.19405401,10.07492839,9.480711603,12.12185819
Csa09g008770,3.502758549,2.784607323,3.240329699,2.759234074,2.450619305,2.541956694
Csa15g052950,41.6988195,45.61767949,44.79141107,41.85409242,34.27242166,37.30409666
Csa08g050440,29.73874553,60.15076131,65.44179521,69.20769694,89.66122739,60.41768575
Csa14g026050,24.94502918,14.42382058,3.049176426,10.06829656,8.003994733,8.861177004
Csa03g024080,23.00234663,22.68605254,10.99988489,14.55042811,11.54294866,16.09507737
Csa16g014780,1.397286354,1.695496054,2.032833319,1.648334528,2.124384978,2.427110358
Csa18g009930,2.245921787,1.628917343,1.820203027,1.454377289,1.838755756,1.805296431
Csa12g024820,3.03465718,1.819613875,1.520079608,1.718160209,1.674422594,2.1172782
Csa18g032380,2.02809916,1.943196906,2.248659637,2.480125493,2.72098391,3.244721119
Csa11g061690,7.031676897,6.168123182,5.343222891,5.917683486,5.775158019,7.35727017
Csa15g009400,11.37769129,2.824258886,3.653506068,5.812310036,3.095232922,6.658811703
Csa17g036110,82.72229875,97.81519944,58.74306754,46.77416023,38.09492108,58.65390596
Csa02g023400,2.439799149,3.688901136,3.752980496,3.753856466,4.94072453,4.902174859
Csa11g081290,2.253090648,10.79849848,16.95351031,7.73558932,9.229321332,13.88949106
Csa16g027280,2.871311317,3.359882929,3.325166518,3.67373513,4.272934397,4.04461033
Csa14g055710,1.653146512,1.357179419,2.107383125,0.880203589,0.568778905,1.002520594
Csa16g021490,2.498228252,3.773554967,2.965210944,3.295096196,2.876098629,3.813327622
Csa08g043960,2.659906441,2.897753949,2.706253828,2.910147874,3.25441319,2.777621298
Csa15g002370,7.980322465,10.8487671,13.88650278,16.86750907,18.37820095,17.18843341
Csa12g026280,1.62078953,4.136980984,3.372854369,3.413608942,4.675835026,5.300406173
Csa06g023310,2.799771698,1.850566352,2.158842157,1.78743211,1.639793897,2.392285161
Csa14g043840,4.337567083,4.668895964,4.367137451,3.21145511,3.662073729,4.05407546
Csa11g100020,16.54527635,23.7965444,14.65357334,11.64529865,9.019891738,15.33037576
Csa10g004280,15.34502333,12.93046506,14.52668942,17.69255575,18.06922359,15.62742882
Csa01g020390,3.093396874,3.984867655,2.423554452,2.651894918,2.716056364,2.874458826
Csa20g025990,2.468186762,2.146606455,3.060270718,2.573871563,2.583115548,3.061456234
Csa19g022480,14.3317833,13.34978305,12.27541127,11.88323784,12.61074826,10.87225576
Csa19g006780,9.941592496,9.296140644,6.865331751,5.651543156,5.8432141,7.784444226
Csa19g054360,10.01845048,8.032893794,7.000304014,8.600051127,9.171196542,10.52262745
Csa18g011220,5.86586951,1.746537455,1.730990277,1.561502296,1.77091665,2.100852985
Csa12g083860,3.815044964,4.507935393,2.179359054,3.136149247,3.139010337,3.358154895
Csa14g059260,6.314455566,5.294384346,5.87166799,6.561205239,7.459171381,7.996268198
Csa09g045490,4.859876318,4.501880695,3.851658326,3.551380021,3.60440123,4.853606466
Csa13g024640,158.0570923,221.1309242,142.6324428,131.7837143,112.9400023,105.77684
Csa07g046530,6.087262308,5.126898584,4.323823904,5.149165859,5.09146418,6.997376931
Csa12g053430,2.891988926,1.880468089,2.635176227,1.910580428,2.576661392,2.70668254
Csa14g009230,9.143142785,10.87504229,7.335133643,6.589619277,7.955082695,7.496091221
Csa14g048570,3.664435534,4.31832881,3.687834812,3.305452252,3.245641964,3.421013475
Csa04g024440,5.060880194,4.573693198,3.258003292,2.252665158,2.333273342,3.508735706
Csa02g016320,4.669408556,6.144175605,5.299191445,4.925544655,4.890559838,5.805948481
Csa07g056900,3.773193146,3.79165749,1.906484427,2.483214763,2.227608009,2.776943702
Csa05g003370,5.212323654,2.270828913,3.034289642,5.605289871,3.282322924,4.61722525
Csa16g003290,6.728995167,6.002856685,5.979864101,4.924205886,5.246077768,6.778931073
Csa04g046680,43.90255203,38.02608123,71.06058316,82.92155349,118.9734452,43.39940937
Csa01g037800,42.12642932,97.18697483,964.2099747,973.6610888,918.977983,120.4603663
Csa03g033070,248.1053786,385.7198027,581.6675028,701.5636202,762.7386729,604.5082017
Csa11g001650,21.1836881,23.66943565,16.10914998,16.05799287,14.16870185,15.47667945
Csa03g030370,1.981339313,3.260124286,2.798252994,2.522423417,2.745866477,2.728754441
Csa13g034620,664.8968076,212.8501568,191.4170521,372.5328875,292.5954286,483.2865077
Csa11g104520,13.39542259,18.1089472,15.72549964,13.43035261,11.00746536,11.11826782
